,Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
7548,New Delhi,PM2.5 - Principal,2020-11-10 02:00 PM,2020,11,10,14,350.6,401.0,Hazardous,238.0,UG/M3,1 Hr,Valid
7549,New Delhi,PM2.5 - Principal,2020-11-10 03:00 PM,2020,11,10,15,248.2,298.0,Very Unhealthy,146.0,UG/M3,1 Hr,Valid
7550,New Delhi,PM2.5 - Principal,2020-11-10 04:00 PM,2020,11,10,16,187.0,237.0,Very Unhealthy,126.0,UG/M3,1 Hr,Valid
7551,New Delhi,PM2.5 - Principal,2020-11-10 05:00 PM,2020,11,10,17,131.4,190.0,Unhealthy,76.0,UG/M3,1 Hr,Valid
7552,New Delhi,PM2.5 - Principal,2020-11-10 06:00 PM,2020,11,10,18,110.6,179.0,Unhealthy,90.0,UG/M3,1 Hr,Valid
7553,New Delhi,PM2.5 - Principal,2020-11-10 07:00 PM,2020,11,10,19,104.7,176.0,Unhealthy,99.0,UG/M3,1 Hr,Valid
7554,New Delhi,PM2.5 - Principal,2020-11-10 08:00 PM,2020,11,10,20,116.7,183.0,Unhealthy,129.0,UG/M3,1 Hr,Valid
7555,New Delhi,PM2.5 - Principal,2020-11-10 09:00 PM,2020,11,10,21,116.8,183.0,Unhealthy,117.0,UG/M3,1 Hr,Valid
7556,New Delhi,PM2.5 - Principal,2020-11-10 10:00 PM,2020,11,10,22,115.8,182.0,Unhealthy,115.0,UG/M3,1 Hr,Valid
7557,New Delhi,PM2.5 - Principal,2020-11-10 11:00 PM,2020,11,10,23,113.8,181.0,Unhealthy,112.0,UG/M3,1 Hr,Valid
7558,New Delhi,PM2.5 - Principal,2020-11-11 12:00 AM,2020,11,11,0,115.3,182.0,Unhealthy,117.0,UG/M3,1 Hr,Valid
7559,New Delhi,PM2.5 - Principal,2020-11-11 01:00 AM,2020,11,11,1,119.6,184.0,Unhealthy,124.0,UG/M3,1 Hr,Valid
7560,New Delhi,PM2.5 - Principal,2020-11-11 02:00 AM,2020,11,11,2,125.9,187.0,Unhealthy,133.0,UG/M3,1 Hr,Valid
7561,New Delhi,PM2.5 - Principal,2020-11-11 03:00 AM,2020,11,11,3,144.1,197.0,Unhealthy,162.0,UG/M3,1 Hr,Valid
7562,New Delhi,PM2.5 - Principal,2020-11-11 04:00 AM,2020,11,11,4,157.0,207.0,Very Unhealthy,170.0,UG/M3,1 Hr,Valid
7563,New Delhi,PM2.5 - Principal,2020-11-11 05:00 AM,2020,11,11,5,167.9,218.0,Very Unhealthy,179.0,UG/M3,1 Hr,Valid
7564,New Delhi,PM2.5 - Principal,2020-11-11 06:00 AM,2020,11,11,6,170.1,220.0,Very Unhealthy,176.0,UG/M3,1 Hr,Valid
7565,New Delhi,PM2.5 - Principal,2020-11-11 07:00 AM,2020,11,11,7,168.4,219.0,Very Unhealthy,171.0,UG/M3,1 Hr,Valid
7566,New Delhi,PM2.5 - Principal,2020-11-11 08:00 AM,2020,11,11,8,169.8,220.0,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
7567,New Delhi,PM2.5 - Principal,2020-11-11 09:00 AM,2020,11,11,9,190.0,240.0,Very Unhealthy,211.0,UG/M3,1 Hr,Valid
7568,New Delhi,PM2.5 - Principal,2020-11-11 10:00 AM,2020,11,11,10,199.9,250.0,Very Unhealthy,211.0,UG/M3,1 Hr,Valid
7569,New Delhi,PM2.5 - Principal,2020-11-11 11:00 AM,2020,11,11,11,182.4,233.0,Very Unhealthy,162.0,UG/M3,1 Hr,Valid
7570,New Delhi,PM2.5 - Principal,2020-11-11 12:00 PM,2020,11,11,12,172.1,222.0,Very Unhealthy,157.0,UG/M3,1 Hr,Valid
7571,New Delhi,PM2.5 - Principal,2020-11-11 01:00 PM,2020,11,11,13,135.6,192.0,Unhealthy,102.0,UG/M3,1 Hr,Valid
7572,New Delhi,PM2.5 - Principal,2020-11-11 02:00 PM,2020,11,11,14,109.3,179.0,Unhealthy,83.0,UG/M3,1 Hr,Valid
7573,New Delhi,PM2.5 - Principal,2020-11-11 03:00 PM,2020,11,11,15,90.1,169.0,Unhealthy,71.0,UG/M3,1 Hr,Valid
7574,New Delhi,PM2.5 - Principal,2020-11-11 04:00 PM,2020,11,11,16,77.0,162.0,Unhealthy,64.0,UG/M3,1 Hr,Valid
7575,New Delhi,PM2.5 - Principal,2020-11-11 05:00 PM,2020,11,11,17,68.0,157.0,Unhealthy,59.0,UG/M3,1 Hr,Valid
7576,New Delhi,PM2.5 - Principal,2020-11-11 06:00 PM,2020,11,11,18,69.4,158.0,Unhealthy,71.0,UG/M3,1 Hr,Valid
7577,New Delhi,PM2.5 - Principal,2020-11-11 07:00 PM,2020,11,11,19,76.7,162.0,Unhealthy,84.0,UG/M3,1 Hr,Valid
7578,New Delhi,PM2.5 - Principal,2020-11-11 08:00 PM,2020,11,11,20,80.3,164.0,Unhealthy,84.0,UG/M3,1 Hr,Valid
7579,New Delhi,PM2.5 - Principal,2020-11-11 09:00 PM,2020,11,11,21,86.1,167.0,Unhealthy,92.0,UG/M3,1 Hr,Valid
7580,New Delhi,PM2.5 - Principal,2020-11-11 10:00 PM,2020,11,11,22,87.5,168.0,Unhealthy,89.0,UG/M3,1 Hr,Valid
7581,New Delhi,PM2.5 - Principal,2020-11-11 11:00 PM,2020,11,11,23,89.2,168.0,Unhealthy,91.0,UG/M3,1 Hr,Valid
7582,New Delhi,PM2.5 - Principal,2020-11-12 12:00 AM,2020,11,12,0,89.8,169.0,Unhealthy,92.0,UG/M3,1 Hr,Valid
7583,New Delhi,PM2.5 - Principal,2020-11-12 01:00 AM,2020,11,12,1,91.9,170.0,Unhealthy,96.0,UG/M3,1 Hr,Valid
7584,New Delhi,PM2.5 - Principal,2020-11-12 02:00 AM,2020,11,12,2,98.6,173.0,Unhealthy,106.0,UG/M3,1 Hr,Valid
7585,New Delhi,PM2.5 - Principal,2020-11-12 03:00 AM,2020,11,12,3,108.8,179.0,Unhealthy,118.0,UG/M3,1 Hr,Valid
7586,New Delhi,PM2.5 - Principal,2020-11-12 04:00 AM,2020,11,12,4,130.9,190.0,Unhealthy,153.0,UG/M3,1 Hr,Valid
7587,New Delhi,PM2.5 - Principal,2020-11-12 05:00 AM,2020,11,12,5,147.9,199.0,Unhealthy,165.0,UG/M3,1 Hr,Valid
7588,New Delhi,PM2.5 - Principal,2020-11-12 06:00 AM,2020,11,12,6,246.5,296.0,Very Unhealthy,345.0,UG/M3,1 Hr,Valid
7589,New Delhi,PM2.5 - Principal,2020-11-12 07:00 AM,2020,11,12,7,255.7,306.0,Hazardous,265.0,UG/M3,1 Hr,Valid
7590,New Delhi,PM2.5 - Principal,2020-11-12 08:00 AM,2020,11,12,8,289.9,340.0,Hazardous,324.0,UG/M3,1 Hr,Valid
7591,New Delhi,PM2.5 - Principal,2020-11-12 09:00 AM,2020,11,12,9,289.4,340.0,Hazardous,289.0,UG/M3,1 Hr,Valid
7592,New Delhi,PM2.5 - Principal,2020-11-12 10:00 AM,2020,11,12,10,328.7,378.0,Hazardous,368.0,UG/M3,1 Hr,Valid
7593,New Delhi,PM2.5 - Principal,2020-11-12 11:00 AM,2020,11,12,11,307.9,358.0,Hazardous,287.0,UG/M3,1 Hr,Valid
7594,New Delhi,PM2.5 - Principal,2020-11-12 12:00 PM,2020,11,12,12,211.9,262.0,Very Unhealthy,116.0,UG/M3,1 Hr,Valid
7595,New Delhi,PM2.5 - Principal,2020-11-12 01:00 PM,2020,11,12,13,136.9,193.0,Unhealthy,62.0,UG/M3,1 Hr,Valid
7596,New Delhi,PM2.5 - Principal,2020-11-12 02:00 PM,2020,11,12,14,102.4,175.0,Unhealthy,68.0,UG/M3,1 Hr,Valid
7597,New Delhi,PM2.5 - Principal,2020-11-12 03:00 PM,2020,11,12,15,90.2,169.0,Unhealthy,78.0,UG/M3,1 Hr,Valid
7598,New Delhi,PM2.5 - Principal,2020-11-12 04:00 PM,2020,11,12,16,86.1,167.0,Unhealthy,82.0,UG/M3,1 Hr,Valid
7599,New Delhi,PM2.5 - Principal,2020-11-12 05:00 PM,2020,11,12,17,84.5,166.0,Unhealthy,83.0,UG/M3,1 Hr,Valid
7600,New Delhi,PM2.5 - Principal,2020-11-12 06:00 PM,2020,11,12,18,87.7,168.0,Unhealthy,91.0,UG/M3,1 Hr,Valid
7601,New Delhi,PM2.5 - Principal,2020-11-12 07:00 PM,2020,11,12,19,93.3,171.0,Unhealthy,99.0,UG/M3,1 Hr,Valid
7602,New Delhi,PM2.5 - Principal,2020-11-12 08:00 PM,2020,11,12,20,105.1,177.0,Unhealthy,117.0,UG/M3,1 Hr,Valid
7603,New Delhi,PM2.5 - Principal,2020-11-12 09:00 PM,2020,11,12,21,129.0,189.0,Unhealthy,153.0,UG/M3,1 Hr,Valid
7604,New Delhi,PM2.5 - Principal,2020-11-12 10:00 PM,2020,11,12,22,137.0,193.0,Unhealthy,145.0,UG/M3,1 Hr,Valid
7605,New Delhi,PM2.5 - Principal,2020-11-12 11:00 PM,2020,11,12,23,144.4,197.0,Unhealthy,152.0,UG/M3,1 Hr,Valid
7606,New Delhi,PM2.5 - Principal,2020-11-13 12:00 AM,2020,11,13,0,148.2,199.0,Unhealthy,152.0,UG/M3,1 Hr,Valid
7607,New Delhi,PM2.5 - Principal,2020-11-13 01:00 AM,2020,11,13,1,150.6,201.0,Very Unhealthy,153.0,UG/M3,1 Hr,Valid
7608,New Delhi,PM2.5 - Principal,2020-11-13 02:00 AM,2020,11,13,2,152.2,203.0,Very Unhealthy,154.0,UG/M3,1 Hr,Valid
7609,New Delhi,PM2.5 - Principal,2020-11-13 03:00 AM,2020,11,13,3,152.4,203.0,Very Unhealthy,153.0,UG/M3,1 Hr,Valid
7610,New Delhi,PM2.5 - Principal,2020-11-13 04:00 AM,2020,11,13,4,157.7,208.0,Very Unhealthy,163.0,UG/M3,1 Hr,Valid
7611,New Delhi,PM2.5 - Principal,2020-11-13 05:00 AM,2020,11,13,5,166.5,217.0,Very Unhealthy,176.0,UG/M3,1 Hr,Valid
7612,New Delhi,PM2.5 - Principal,2020-11-13 06:00 AM,2020,11,13,6,190.4,241.0,Very Unhealthy,214.0,UG/M3,1 Hr,Valid
7613,New Delhi,PM2.5 - Principal,2020-11-13 07:00 AM,2020,11,13,7,209.0,259.0,Very Unhealthy,229.0,UG/M3,1 Hr,Valid
7614,New Delhi,PM2.5 - Principal,2020-11-13 08:00 AM,2020,11,13,8,218.9,269.0,Very Unhealthy,243.0,UG/M3,1 Hr,Valid
7615,New Delhi,PM2.5 - Principal,2020-11-13 09:00 AM,2020,11,13,9,255.5,306.0,Hazardous,286.0,UG/M3,1 Hr,Valid
7616,New Delhi,PM2.5 - Principal,2020-11-13 10:00 AM,2020,11,13,10,268.1,318.0,Hazardous,285.0,UG/M3,1 Hr,Valid
7617,New Delhi,PM2.5 - Principal,2020-11-13 11:00 AM,2020,11,13,11,240.4,290.0,Very Unhealthy,209.0,UG/M3,1 Hr,Valid
7618,New Delhi,PM2.5 - Principal,2020-11-13 12:00 PM,2020,11,13,12,176.9,227.0,Very Unhealthy,114.0,UG/M3,1 Hr,Valid
7619,New Delhi,PM2.5 - Principal,2020-11-13 01:00 PM,2020,11,13,13,136.9,193.0,Unhealthy,97.0,UG/M3,1 Hr,Valid
7620,New Delhi,PM2.5 - Principal,2020-11-13 02:00 PM,2020,11,13,14,110.4,179.0,Unhealthy,84.0,UG/M3,1 Hr,Valid
7621,New Delhi,PM2.5 - Principal,2020-11-13 03:00 PM,2020,11,13,15,92.2,170.0,Unhealthy,74.0,UG/M3,1 Hr,Valid
7622,New Delhi,PM2.5 - Principal,2020-11-13 04:00 PM,2020,11,13,16,85.6,167.0,Unhealthy,79.0,UG/M3,1 Hr,Valid
7623,New Delhi,PM2.5 - Principal,2020-11-13 05:00 PM,2020,11,13,17,81.7,165.0,Unhealthy,78.0,UG/M3,1 Hr,Valid
7624,New Delhi,PM2.5 - Principal,2020-11-13 06:00 PM,2020,11,13,18,82.3,165.0,Unhealthy,83.0,UG/M3,1 Hr,Valid
7625,New Delhi,PM2.5 - Principal,2020-11-13 07:00 PM,2020,11,13,19,86.1,167.0,Unhealthy,90.0,UG/M3,1 Hr,Valid
7626,New Delhi,PM2.5 - Principal,2020-11-13 08:00 PM,2020,11,13,20,103.5,176.0,Unhealthy,121.0,UG/M3,1 Hr,Valid
7627,New Delhi,PM2.5 - Principal,2020-11-13 09:00 PM,2020,11,13,21,138.2,194.0,Unhealthy,173.0,UG/M3,1 Hr,Valid
7628,New Delhi,PM2.5 - Principal,2020-11-13 10:00 PM,2020,11,13,22,193.6,244.0,Very Unhealthy,249.0,UG/M3,1 Hr,Valid
7629,New Delhi,PM2.5 - Principal,2020-11-13 11:00 PM,2020,11,13,23,241.8,291.0,Very Unhealthy,290.0,UG/M3,1 Hr,Valid
7630,New Delhi,PM2.5 - Principal,2020-11-14 12:00 AM,2020,11,14,0,277.9,328.0,Hazardous,314.0,UG/M3,1 Hr,Valid
7631,New Delhi,PM2.5 - Principal,2020-11-14 01:00 AM,2020,11,14,1,303.4,353.0,Hazardous,329.0,UG/M3,1 Hr,Valid
7632,New Delhi,PM2.5 - Principal,2020-11-14 02:00 AM,2020,11,14,2,325.7,376.0,Hazardous,348.0,UG/M3,1 Hr,Valid
7633,New Delhi,PM2.5 - Principal,2020-11-14 03:00 AM,2020,11,14,3,349.4,399.0,Hazardous,373.0,UG/M3,1 Hr,Valid
7634,New Delhi,PM2.5 - Principal,2020-11-14 04:00 AM,2020,11,14,4,355.2,404.0,Hazardous,361.0,UG/M3,1 Hr,Valid
7635,New Delhi,PM2.5 - Principal,2020-11-14 05:00 AM,2020,11,14,5,356.6,405.0,Hazardous,358.0,UG/M3,1 Hr,Valid
7636,New Delhi,PM2.5 - Principal,2020-11-14 06:00 AM,2020,11,14,6,363.3,409.0,Hazardous,370.0,UG/M3,1 Hr,Valid
7637,New Delhi,PM2.5 - Principal,2020-11-14 07:00 AM,2020,11,14,7,372.7,416.0,Hazardous,382.0,UG/M3,1 Hr,Valid
7638,New Delhi,PM2.5 - Principal,2020-11-14 08:00 AM,2020,11,14,8,387.8,426.0,Hazardous,403.0,UG/M3,1 Hr,Valid
7639,New Delhi,PM2.5 - Principal,2020-11-14 09:00 AM,2020,11,14,9,410.3,440.0,Hazardous,443.0,UG/M3,1 Hr,Valid
7640,New Delhi,PM2.5 - Principal,2020-11-14 10:00 AM,2020,11,14,10,445.5,464.0,Hazardous,497.0,UG/M3,1 Hr,Valid
7641,New Delhi,PM2.5 - Principal,2020-11-14 11:00 AM,2020,11,14,11,433.3,456.0,Hazardous,424.0,UG/M3,1 Hr,Valid
7642,New Delhi,PM2.5 - Principal,2020-11-14 12:00 PM,2020,11,14,12,401.5,435.0,Hazardous,344.0,UG/M3,1 Hr,Valid
7643,New Delhi,PM2.5 - Principal,2020-11-14 01:00 PM,2020,11,14,13,389.3,427.0,Hazardous,360.0,UG/M3,1 Hr,Valid
7644,New Delhi,PM2.5 - Principal,2020-11-14 02:00 PM,2020,11,14,14,355.5,404.0,Hazardous,308.0,UG/M3,1 Hr,Valid
7645,New Delhi,PM2.5 - Principal,2020-11-14 03:00 PM,2020,11,14,15,318.1,368.0,Hazardous,279.0,UG/M3,1 Hr,Valid
7646,New Delhi,PM2.5 - Principal,2020-11-14 04:00 PM,2020,11,14,16,294.8,345.0,Hazardous,270.0,UG/M3,1 Hr,Valid
7647,New Delhi,PM2.5 - Principal,2020-11-14 05:00 PM,2020,11,14,17,275.0,325.0,Hazardous,257.0,UG/M3,1 Hr,Valid
7648,New Delhi,PM2.5 - Principal,2020-11-14 06:00 PM,2020,11,14,18,266.3,317.0,Hazardous,257.0,UG/M3,1 Hr,Valid
7649,New Delhi,PM2.5 - Principal,2020-11-14 07:00 PM,2020,11,14,19,260.0,310.0,Hazardous,254.0,UG/M3,1 Hr,Valid
7650,New Delhi,PM2.5 - Principal,2020-11-14 08:00 PM,2020,11,14,20,260.9,311.0,Hazardous,262.0,UG/M3,1 Hr,Valid
7651,New Delhi,PM2.5 - Principal,2020-11-14 09:00 PM,2020,11,14,21,292.7,343.0,Hazardous,326.0,UG/M3,1 Hr,Valid
7652,New Delhi,PM2.5 - Principal,2020-11-14 10:00 PM,2020,11,14,22,370.5,414.0,Hazardous,466.0,UG/M3,1 Hr,Valid
7653,New Delhi,PM2.5 - Principal,2020-11-14 11:00 PM,2020,11,14,23,438.0,459.0,Hazardous,500.0,UG/M3,1 Hr,Valid
7654,New Delhi,PM2.5 - Principal,2020-11-15 12:00 AM,2020,11,15,0,493.4,495.0,Hazardous,547.0,UG/M3,1 Hr,Valid
7655,New Delhi,PM2.5 - Principal,2020-11-15 01:00 AM,2020,11,15,1,534.2,522.0,Hazardous,575.0,UG/M3,1 Hr,Valid
7656,New Delhi,PM2.5 - Principal,2020-11-15 02:00 AM,2020,11,15,2,593.1,561.0,Hazardous,652.0,UG/M3,1 Hr,Valid
7657,New Delhi,PM2.5 - Principal,2020-11-15 03:00 AM,2020,11,15,3,622.6,581.0,Hazardous,652.0,UG/M3,1 Hr,Valid
7658,New Delhi,PM2.5 - Principal,2020-11-15 04:00 AM,2020,11,15,4,622.7,581.0,Hazardous,,UG/M3,1 Hr,Missing
7659,New Delhi,PM2.5 - Principal,2020-11-15 06:00 AM,2020,11,15,6,,,,665.0,UG/M3,1 Hr,Valid
7660,New Delhi,PM2.5 - Principal,2020-11-15 07:00 AM,2020,11,15,7,595.9,563.0,Hazardous,558.0,UG/M3,1 Hr,Valid
7661,New Delhi,PM2.5 - Principal,2020-11-15 08:00 AM,2020,11,15,8,514.9,510.0,Hazardous,449.0,UG/M3,1 Hr,Valid
7662,New Delhi,PM2.5 - Principal,2020-11-15 09:00 AM,2020,11,15,9,422.2,448.0,Hazardous,336.0,UG/M3,1 Hr,Valid
7663,New Delhi,PM2.5 - Principal,2020-11-15 10:00 AM,2020,11,15,10,351.8,402.0,Hazardous,286.0,UG/M3,1 Hr,Valid
7664,New Delhi,PM2.5 - Principal,2020-11-15 11:00 AM,2020,11,15,11,304.8,355.0,Hazardous,259.0,UG/M3,1 Hr,Valid
7665,New Delhi,PM2.5 - Principal,2020-11-15 12:00 PM,2020,11,15,12,266.6,317.0,Hazardous,229.0,UG/M3,1 Hr,Valid
7666,New Delhi,PM2.5 - Principal,2020-11-15 01:00 PM,2020,11,15,13,217.6,267.0,Very Unhealthy,169.0,UG/M3,1 Hr,Valid
7667,New Delhi,PM2.5 - Principal,2020-11-15 02:00 PM,2020,11,15,14,189.7,240.0,Very Unhealthy,162.0,UG/M3,1 Hr,Valid
7668,New Delhi,PM2.5 - Principal,2020-11-15 03:00 PM,2020,11,15,15,161.2,212.0,Very Unhealthy,133.0,UG/M3,1 Hr,Valid
7669,New Delhi,PM2.5 - Principal,2020-11-15 04:00 PM,2020,11,15,16,145.1,197.0,Unhealthy,129.0,UG/M3,1 Hr,Valid
7670,New Delhi,PM2.5 - Principal,2020-11-15 05:00 PM,2020,11,15,17,137.5,193.0,Unhealthy,130.0,UG/M3,1 Hr,Valid
7671,New Delhi,PM2.5 - Principal,2020-11-15 06:00 PM,2020,11,15,18,146.7,198.0,Unhealthy,156.0,UG/M3,1 Hr,Valid
7672,New Delhi,PM2.5 - Principal,2020-11-15 07:00 PM,2020,11,15,19,144.8,197.0,Unhealthy,143.0,UG/M3,1 Hr,Valid
7673,New Delhi,PM2.5 - Principal,2020-11-15 08:00 PM,2020,11,15,20,138.3,194.0,Unhealthy,132.0,UG/M3,1 Hr,Valid
7674,New Delhi,PM2.5 - Principal,2020-11-15 09:00 PM,2020,11,15,21,151.1,202.0,Very Unhealthy,164.0,UG/M3,1 Hr,Valid
7675,New Delhi,PM2.5 - Principal,2020-11-15 10:00 PM,2020,11,15,22,175.5,226.0,Very Unhealthy,200.0,UG/M3,1 Hr,Valid
7676,New Delhi,PM2.5 - Principal,2020-11-15 11:00 PM,2020,11,15,23,174.0,224.0,Very Unhealthy,177.0,UG/M3,1 Hr,Valid
7677,New Delhi,PM2.5 - Principal,2020-11-16 12:00 AM,2020,11,16,0,165.6,216.0,Very Unhealthy,157.0,UG/M3,1 Hr,Valid
7678,New Delhi,PM2.5 - Principal,2020-11-16 01:00 AM,2020,11,16,1,164.0,214.0,Very Unhealthy,161.0,UG/M3,1 Hr,Valid
7679,New Delhi,PM2.5 - Principal,2020-11-16 02:00 AM,2020,11,16,2,156.8,207.0,Very Unhealthy,144.0,UG/M3,1 Hr,Valid
7680,New Delhi,PM2.5 - Principal,2020-11-16 03:00 AM,2020,11,16,3,136.9,193.0,Unhealthy,113.0,UG/M3,1 Hr,Valid
7681,New Delhi,PM2.5 - Principal,2020-11-16 04:00 AM,2020,11,16,4,118.3,183.0,Unhealthy,102.0,UG/M3,1 Hr,Valid
7682,New Delhi,PM2.5 - Principal,2020-11-16 05:00 AM,2020,11,16,5,114.7,182.0,Unhealthy,111.0,UG/M3,1 Hr,Valid
7683,New Delhi,PM2.5 - Principal,2020-11-16 06:00 AM,2020,11,16,6,117.3,183.0,Unhealthy,120.0,UG/M3,1 Hr,Valid
7684,New Delhi,PM2.5 - Principal,2020-11-16 07:00 AM,2020,11,16,7,107.5,178.0,Unhealthy,98.0,UG/M3,1 Hr,Valid
7685,New Delhi,PM2.5 - Principal,2020-11-16 08:00 AM,2020,11,16,8,97.7,173.0,Unhealthy,88.0,UG/M3,1 Hr,Valid
7686,New Delhi,PM2.5 - Principal,2020-11-16 09:00 AM,2020,11,16,9,93.8,171.0,Unhealthy,90.0,UG/M3,1 Hr,Valid
7687,New Delhi,PM2.5 - Principal,2020-11-16 10:00 AM,2020,11,16,10,85.4,166.0,Unhealthy,77.0,UG/M3,1 Hr,Valid
7688,New Delhi,PM2.5 - Principal,2020-11-16 11:00 AM,2020,11,16,11,75.6,161.0,Unhealthy,66.0,UG/M3,1 Hr,Valid
7689,New Delhi,PM2.5 - Principal,2020-11-16 12:00 PM,2020,11,16,12,67.8,157.0,Unhealthy,60.0,UG/M3,1 Hr,Valid
7690,New Delhi,PM2.5 - Principal,2020-11-16 01:00 PM,2020,11,16,13,62.4,155.0,Unhealthy,57.0,UG/M3,1 Hr,Valid
7691,New Delhi,PM2.5 - Principal,2020-11-16 02:00 PM,2020,11,16,14,61.1,154.0,Unhealthy,60.0,UG/M3,1 Hr,Valid
7692,New Delhi,PM2.5 - Principal,2020-11-16 03:00 PM,2020,11,16,15,59.0,153.0,Unhealthy,57.0,UG/M3,1 Hr,Valid
7693,New Delhi,PM2.5 - Principal,2020-11-16 04:00 PM,2020,11,16,16,58.0,152.0,Unhealthy,57.0,UG/M3,1 Hr,Valid
7694,New Delhi,PM2.5 - Principal,2020-11-16 05:00 PM,2020,11,16,17,58.5,153.0,Unhealthy,59.0,UG/M3,1 Hr,Valid
7695,New Delhi,PM2.5 - Principal,2020-11-16 06:00 PM,2020,11,16,18,60.5,154.0,Unhealthy,63.0,UG/M3,1 Hr,Valid
7696,New Delhi,PM2.5 - Principal,2020-11-16 07:00 PM,2020,11,16,19,60.3,153.0,Unhealthy,60.0,UG/M3,1 Hr,Valid
7697,New Delhi,PM2.5 - Principal,2020-11-16 08:00 PM,2020,11,16,20,64.2,155.0,Unhealthy,71.0,UG/M3,1 Hr,Valid
7698,New Delhi,PM2.5 - Principal,2020-11-16 09:00 PM,2020,11,16,21,74.2,161.0,Unhealthy,91.0,UG/M3,1 Hr,Valid
7699,New Delhi,PM2.5 - Principal,2020-11-16 10:00 PM,2020,11,16,22,80.1,164.0,Unhealthy,90.0,UG/M3,1 Hr,Valid
7700,New Delhi,PM2.5 - Principal,2020-11-16 11:00 PM,2020,11,16,23,84.8,166.0,Unhealthy,92.0,UG/M3,1 Hr,Valid
7701,New Delhi,PM2.5 - Principal,2020-11-17 12:00 AM,2020,11,17,0,93.4,171.0,Unhealthy,102.0,UG/M3,1 Hr,Valid
7702,New Delhi,PM2.5 - Principal,2020-11-17 01:00 AM,2020,11,17,1,118.0,183.0,Unhealthy,141.0,UG/M3,1 Hr,Valid
7703,New Delhi,PM2.5 - Principal,2020-11-17 02:00 AM,2020,11,17,2,125.0,187.0,Unhealthy,132.0,UG/M3,1 Hr,Valid
7704,New Delhi,PM2.5 - Principal,2020-11-17 03:00 AM,2020,11,17,3,123.5,186.0,Unhealthy,122.0,UG/M3,1 Hr,Valid
7705,New Delhi,PM2.5 - Principal,2020-11-17 04:00 AM,2020,11,17,4,106.2,177.0,Unhealthy,89.0,UG/M3,1 Hr,Valid
7706,New Delhi,PM2.5 - Principal,2020-11-17 05:00 AM,2020,11,17,5,93.6,171.0,Unhealthy,81.0,UG/M3,1 Hr,Valid
7707,New Delhi,PM2.5 - Principal,2020-11-17 06:00 AM,2020,11,17,6,85.3,166.0,Unhealthy,77.0,UG/M3,1 Hr,Valid
7708,New Delhi,PM2.5 - Principal,2020-11-17 07:00 AM,2020,11,17,7,76.6,162.0,Unhealthy,68.0,UG/M3,1 Hr,Valid
7709,New Delhi,PM2.5 - Principal,2020-11-17 08:00 AM,2020,11,17,8,87.8,168.0,Unhealthy,99.0,UG/M3,1 Hr,Valid
7710,New Delhi,PM2.5 - Principal,2020-11-17 09:00 AM,2020,11,17,9,94.9,171.0,Unhealthy,102.0,UG/M3,1 Hr,Valid
7711,New Delhi,PM2.5 - Principal,2020-11-17 10:00 AM,2020,11,17,10,105.9,177.0,Unhealthy,117.0,UG/M3,1 Hr,Valid
7712,New Delhi,PM2.5 - Principal,2020-11-17 11:00 AM,2020,11,17,11,91.9,170.0,Unhealthy,78.0,UG/M3,1 Hr,Valid
7713,New Delhi,PM2.5 - Principal,2020-11-17 12:00 PM,2020,11,17,12,81.4,164.0,Unhealthy,71.0,UG/M3,1 Hr,Valid
7714,New Delhi,PM2.5 - Principal,2020-11-17 01:00 PM,2020,11,17,13,63.2,155.0,Unhealthy,45.0,UG/M3,1 Hr,Valid
7715,New Delhi,PM2.5 - Principal,2020-11-17 02:00 PM,2020,11,17,14,59.6,153.0,Unhealthy,56.0,UG/M3,1 Hr,Valid
7716,New Delhi,PM2.5 - Principal,2020-11-17 03:00 PM,2020,11,17,15,50.7,138.0,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
7717,New Delhi,PM2.5 - Principal,2020-11-17 04:00 PM,2020,11,17,16,47.3,130.0,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
7718,New Delhi,PM2.5 - Principal,2020-11-17 05:00 PM,2020,11,17,17,44.6,123.0,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
7719,New Delhi,PM2.5 - Principal,2020-11-17 06:00 PM,2020,11,17,18,44.8,124.0,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
7720,New Delhi,PM2.5 - Principal,2020-11-17 07:00 PM,2020,11,17,19,48.9,134.0,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
7721,New Delhi,PM2.5 - Principal,2020-11-17 08:00 PM,2020,11,17,20,58.4,152.0,Unhealthy,68.0,UG/M3,1 Hr,Valid
7722,New Delhi,PM2.5 - Principal,2020-11-17 09:00 PM,2020,11,17,21,74.2,161.0,Unhealthy,90.0,UG/M3,1 Hr,Valid
7723,New Delhi,PM2.5 - Principal,2020-11-17 10:00 PM,2020,11,17,22,86.6,167.0,Unhealthy,99.0,UG/M3,1 Hr,Valid
7724,New Delhi,PM2.5 - Principal,2020-11-17 11:00 PM,2020,11,17,23,102.8,175.0,Unhealthy,119.0,UG/M3,1 Hr,Valid
